loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
2022-03-03 17:25:58.177 -0500,1,82566.90010287501,-0.000732421875,0.0034942626953125,-1.001785278320312,82566.90010287501,-0.005357214715331793,-0.01158315315842628,0.005239502992480993,82566.84682187501,-92.57347106933594,46.57102966308594,-186.9085998535156
2022-03-03 17:25:58.177 -0500,2,82566.91010787501,-0.0003204345703125,0.00390625,-1.002578735351562,82566.91010787501,-0.004279699642211199,-0.01273363828659058,0.003574761096388102,82566.84682187501,-92.57347106933594,46.57102966308594,-186.9085998535156
2022-03-03 17:25:58.178 -0500,3,82566.920112875,-0.000518798828125,0.00433349609375,-1.001129150390625,82566.91010787501,-0.004279699642211199,-0.01273363828659058,0.003574761096388102,82566.91735487501,-92.6019287109375,46.60673522949219,-187.1505584716797
2022-03-03 17:25:58.180 -0500,4,82566.930117875,-0.0004425048828125,0.003936767578125,-0.9988861083984375,82566.930117875,-0.004396346397697926,-0.01356827281415462,0.007378021255135536,82566.91735487501,-92.6019287109375,46.60673522949219,-187.1505584716797
2022-03-03 17:25:58.190 -0500,5,82566.94012287501,-0.0001373291015625,0.00531005859375,-1.001205444335938,82566.94012287501,-0.004093545023351908,-0.01355575583875179,0.005730323493480682,82566.91735487501,-92.6019287109375,46.60673522949219,-187.1505584716797
2022-03-03 17:25:58.200 -0500,6,82566.950128875,-0.00067138671875,0.0048980712890625,-1.00140380859375,82566.950128875,-0.004451207350939512,-0.01314323209226131,0.004719121381640434,82566.91735487501,-92.6019287109375,46.60673522949219,-187.1505584716797
2022-03-03 17:25:58.210 -0500,7,82566.96013387501,0.000152587890625,0.0037689208984375,-1.000900268554688,82566.96013387501,-0.007241934072226286,-0.01305241882801056,0.006618221756070852,82566.91735487501,-92.6019287109375,46.60673522949219,-187.1505584716797
2022-03-03 17:25:58.219 -0500,8,82566.97013887501,-0.0009307861328125,0.00347900390625,-1.00006103515625,82566.97013887501,-0.005575594026595354,-0.01190725900232792,0.003909786697477102,82566.91735487501,-92.6019287109375,46.60673522949219,-187.1505584716797
2022-03-03 17:25:58.241 -0500,9,82566.980143875,-0.00177001953125,0.003631591796875,-1.001998901367188,82566.980143875,-0.0043321643024683,-0.01396961137652397,0.005280249286442995,82566.91735487501,-92.6019287109375,46.60673522949219,-187.1505584716797
2022-03-03 17:25:58.241 -0500,10,82566.990148875,-0.0010833740234375,0.0034027099609375,-1.00140380859375,82566.980143875,-0.0043321643024683,-0.01396961137652397,0.005280249286442995,82566.98789287501,-92.47911071777344,46.52424621582031,-187.0856323242188
2022-03-03 17:25:58.250 -0500,11,82567.000154875,-0.00177001953125,0.00311279296875,-1.001190185546875,82567.000154875,-0.004441886208951473,-0.01521277520805597,0.004968393128365278,82566.98789287501,-92.47911071777344,46.52424621582031,-187.0856323242188
2022-03-03 17:25:58.260 -0500,12,82567.010159875,-0.0012664794921875,0.003936767578125,-0.9993438720703125,82567.010159875,-0.004060788080096245,-0.01219860929995775,0.002749980194494128,82566.98789287501,-92.47911071777344,46.52424621582031,-187.0856323242188
2022-03-03 17:25:58.270 -0500,13,82567.02016487501,-0.000213623046875,0.0042572021484375,-1.00054931640625,82567.02016487501,-0.003696733852848411,-0.01296906173229218,0.005830458365380764,82566.98789287501,-92.47911071777344,46.52424621582031,-187.0856323242188
2022-03-03 17:25:58.280 -0500,14,82567.03016987501,0.000457763671875,0.004608154296875,-1.001251220703125,82567.03016987501,-0.006120476871728897,-0.01406761538237333,0.006445648614317179,82566.98789287501,-92.47911071777344,46.52424621582031,-187.0856323242188
2022-03-03 17:25:58.300 -0500,15,82567.040174875,0.000640869140625,0.0041046142578125,-1.0009765625,82567.040174875,-0.004018177278339863,-0.01209820806980133,0.007158576976507902,82566.98789287501,-92.47911071777344,46.52424621582031,-187.0856323242188
2022-03-03 17:25:58.301 -0500,16,82567.050180875,0.00018310546875,0.00384521484375,-1.001068115234375,82567.050180875,-0.004089816473424435,-0.01191604789346457,0.00791651289910078,82566.98789287501,-92.47911071777344,46.52424621582031,-187.0856323242188
2022-03-03 17:25:58.310 -0500,17,82567.060185875,4.57763671875e-05,0.003814697265625,-1.001220703125,82567.060185875,-0.003685548668727279,-0.01277731452137232,0.006653375457972288,82567.05843287501,-92.64704895019531,46.11276245117188,-186.8335723876953
2022-03-03 17:25:58.320 -0500,18,82567.07019087501,-0.0001220703125,0.0034332275390625,-1.000152587890625,82567.07019087501,-0.004066114313900471,-0.01047607697546482,0.004246410448104143,82567.05843287501,-92.64704895019531,46.11276245117188,-186.8335723876953
2022-03-03 17:25:58.330 -0500,19,82567.08019600001,-0.0008087158203125,0.0032958984375,-1.00067138671875,82567.08019600001,-0.002431998727843165,-0.01444631721824408,0.005363073665648699,82567.05843287501,-92.64704895019531,46.11276245117188,-186.8335723876953
2022-03-03 17:25:58.340 -0500,20,82567.090201,-0.000518798828125,0.003326416015625,-1.000839233398438,82567.090201,-0.00478277076035738,-0.01207450591027737,0.005046956706792116,82567.05843287501,-92.64704895019531,46.11276245117188,-186.8335723876953
2022-03-03 17:25:58.362 -0500,21,82567.10020700001,-9.1552734375e-05,0.003448486328125,-1.000030517578125,82567.10020700001,-0.0009297095239162445,-0.01337199844419956,0.003514040959998965,82567.05843287501,-92.64704895019531,46.11276245117188,-186.8335723876953
2022-03-03 17:25:58.362 -0500,22,82567.110212,-0.0009765625,0.0038909912109375,-0.99951171875,82567.110212,-0.004602475091814995,-0.01250434014946222,0.006362025626003742,82567.05843287501,-92.64704895019531,46.11276245117188,-186.8335723876953
2022-03-03 17:25:58.370 -0500,23,82567.120217,-0.001800537109375,0.002685546875,-1.004531860351562,82567.120217,-0.005859753116965294,-0.01370569225400686,0.007741010282188654,82567.05843287501,-92.64704895019531,46.11276245117188,-186.8335723876953
2022-03-03 17:25:58.380 -0500,24,82567.13022200001,-0.0023193359375,0.0036163330078125,-1.002426147460938,82567.13022200001,-0.006411027628928423,-0.01298344321548939,0.004877579398453236,82567.12896900001,-92.56376647949219,46.57331848144531,-186.8871307373047
2022-03-03 17:25:58.390 -0500,25,82567.14022700001,-0.0030670166015625,0.0048828125,-0.99798583984375,82567.14022700001,-0.003660514950752258,-0.01099672447890043,0.005220594815909863,82567.12896900001,-92.56376647949219,46.57331848144531,-186.8871307373047
2022-03-03 17:25:58.400 -0500,26,82567.15023300001,-0.001922607421875,0.0055084228515625,-0.9994964599609375,82567.15023300001,-0.004118045791983604,-0.01015037205070257,0.004435760900378227,82567.12896900001,-92.56376647949219,46.57331848144531,-186.8871307373047
2022-03-03 17:25:58.421 -0500,27,82567.16023800001,-0.0020751953125,0.0049591064453125,-1.003463745117188,82567.16023800001,-0.003133741673082113,-0.01317439135164022,0.005042961798608303,82567.12896900001,-92.56376647949219,46.57331848144531,-186.8871307373047
