loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2022-02-17 14:55:43.857 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2890.124947875,-0.0542755126953125,-0.041168212890625,-0.9989776611328125,2890.025550875,-0.2833259507947375,-0.03624605844297083,0.04030281116564079,-0.04164106771349907,-0.09712496399879456,-0.04671146348118782,-0.00012240931391716,0.00348673015832901,-0.003894448280334473,XArbitraryZVertical,0.01738678958366109,-0.02078136686151554,-0.1414992738457866,0.9895675245617443,-0.03620869666337967,-0.04029190167784691,-0.9985316395759583,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:43.968 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2890.224344875,-0.0966339111328125,-0.01873779296875,-0.9611663818359375,2890.124947875,-0.2879522101100302,-0.05777803845371337,0.03607154610579733,-0.006047655362635851,-0.3221973180770874,0.01286305114626884,0.009460117667913437,-0.01317735761404037,-0.004896819591522217,XArbitraryZVertical,0.01369702450286795,-0.03116802305544363,-0.1439115412498884,0.9890048631986402,-0.05770833417773247,-0.03606372326612473,-0.9976819157600403,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:44.056 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2890.323741875,-0.23126220703125,-0.0375213623046875,-0.9817962646484375,2890.224344875,-0.2822249500319501,-0.1132157917297265,0.04213405804332153,-0.05970502644777298,-0.804462730884552,0.04352668672800064,0.023548923432827,0.02681605517864227,0.06604987382888794,XArbitraryZVertical,0.01286709741333479,-0.05896085627357051,-0.1415681474786969,0.9880874187560088,-0.1128738150000572,-0.04212159290909767,-0.9927161335945129,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:44.155 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2890.423138875,-0.4232635498046875,0.013336181640625,-0.92352294921875,2890.323741875,-0.2854538048079319,-0.2476118731290033,0.0309927967551505,-0.05612573772668839,-1.545548915863037,0.08158951252698898,0.01868386566638947,-0.0007819347083568573,-0.01648449897766113,XArbitraryZVertical,-0.002342625081974366,-0.1244068303051443,-0.1430312161984025,0.9818654363711619,-0.2449716776609421,-0.03098783455789089,-0.9690349102020264,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:44.255 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2890.522535666667,-0.6165008544921875,0.04998779296875,-0.778594970703125,2890.423138875,-0.283085469122494,-0.4455535044924182,0.0005488260328174394,-0.3914496600627899,-2.539807081222534,0.1472638696432114,0.0191379189491272,0.0132889486849308,-0.04384064674377441,XArbitraryZVertical,-0.03090296978857825,-0.2187668358836638,-0.1376444123117863,0.9655259594795054,-0.4309573471546173,-0.000548826006706804,-0.9023721814155579,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:44.354 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2890.621932666667,-0.7413177490234375,0.025909423828125,-0.671356201171875,2890.522535666667,-0.2967964586430175,-0.6887483142928325,-0.03486511306386349,-0.2405967861413956,-2.013200283050537,0.002740907948464155,0.03256964683532715,0.01326720416545868,-0.01213371753692627,XArbitraryZVertical,-0.06613696156737822,-0.3314202810760482,-0.1333316455672191,0.931670203317216,-0.6351851224899292,0.03485805168747902,-0.771573007106781,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:44.463 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2890.721329666667,-0.8296661376953125,0.0483856201171875,-0.50604248046875,2890.621932666667,-0.327678758888526,-0.8741810540273449,-0.04570557502505287,-0.4210504293441772,-2.004692316055298,-0.2030685842037201,0.02077966928482056,-0.01328094303607941,-0.03816777467727661,XArbitraryZVertical,-0.08945145373859822,-0.4141507399944286,-0.1381912453524076,0.8951988474521921,-0.7662173509597778,0.0456896647810936,-0.6409552097320557,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:44.553 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2890.820726666667,-0.906829833984375,0.0632781982421875,-0.41473388671875,2890.721329666667,-0.3457914327545619,-1.028598069933557,-0.05426207607403732,-0.07367037236690521,-1.239961504936218,-0.008802830241620541,0.03102058172225952,-0.01375484466552734,-0.002378463745117188,XArbitraryZVertical,-0.1078636835560701,-0.4803488890838812,-0.1365797442492694,0.8596373809916722,-0.8553156852722168,0.05423545092344284,-0.5152607560157776,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:44.652 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2890.920123666667,-0.933929443359375,0.0669403076171875,-0.330291748046875,2890.820726666667,-0.3517996947570728,-1.140769567296844,-0.0557977077944822,-0.02117414399981499,-1.036158680915833,0.04704951494932175,0.005470871925354004,0.009293779730796814,-0.01237308979034424,XArbitraryZVertical,-0.117569283418899,-0.5273085224502799,-0.1324043152207099,0.831018957441498,-0.9075401425361633,0.05576875805854797,-0.4162463843822479,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:44.751 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2891.019520666667,-0.956695556640625,0.0576934814453125,-0.289276123046875,2890.920123666667,-0.3553484392073967,-1.225103070715253,-0.06169082142201563,-0.04124532267451286,-0.4669590294361115,0.07520712167024612,0.01372754573822021,-0.004081249237060547,0.01116275787353516,XArbitraryZVertical,-0.1264060148507716,-0.5611767005557057,-0.127084894759954,0.8080543592869799,-0.9390511512756348,0.06165169924497604,-0.3382044732570648,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:44.851 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2891.118918666667,-0.972412109375,0.039886474609375,-0.2350311279296875,2891.019520666667,-0.3622873684721682,-1.292833921026858,-0.05895537945309282,-0.06257191300392151,-0.8153892755508423,-0.05092618241906166,0.009994685649871826,-7.987022399902344e-06,-0.01419639587402344,XArbitraryZVertical,-0.1316075451433621,-0.5879790651485181,-0.1262831963536272,0.7880436657480865,-0.9599459767341614,0.05892123281955719,-0.2739201486110687,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
2022-02-17 14:55:44.950 -0500,1645127742.73341,34.01161219294617,-80.98460124639941,63.42598,0,169.244047742686,6.076036809555243,8.26509885489836,-9999,2891.218315666667,-0.9728546142578125,0.04644775390625,-0.1902008056640625,2891.118918666667,-0.3712071434850001,-1.342917800141522,-0.05001847107032576,-0.06780848652124405,-0.3627839386463165,-0.2225671857595444,0.007582247257232666,-0.01589517295360565,-0.003359794616699219,XArbitraryZVertical,-0.134013396192265,-0.6076396616957305,-0.1291436052104761,0.7720988210464987,-0.9729296565055847,0.04999761655926704,-0.2256288975477219,0,0,0,-1,-1,2889.531186875,unknown,2,2022-02-17 14:55:43.265 -0500,666820543.2646248,0,0.7699986,100.9958,1,1
