loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
2022-03-03 17:35:05.802 -0500,188,83114.55976879167,0.009613037109375,-0.3511962890625,-0.9196929931640625,83114.55976879167,-0.1366872787475586,-0.01104332972317934,-0.01275307964533567,83114.49918779168,-99.42596435546875,30.320068359375,-193.6309051513672
2022-03-03 17:35:05.812 -0500,189,83114.56977479167,0.00555419921875,-0.359130859375,-0.9062042236328125,83114.56977479167,-0.1465636044740677,0.05930886417627335,-0.001403485890477896,83114.56973779167,-99.70758056640625,30.66621398925781,-193.6413879394531
2022-03-03 17:35:05.822 -0500,190,83114.57978079167,0.0099639892578125,-0.358917236328125,-0.9117889404296875,83114.57978079167,-0.1675051152706146,0.09524289518594742,0.01101723127067089,83114.56973779167,-99.70758056640625,30.66621398925781,-193.6413879394531
2022-03-03 17:35:05.831 -0500,191,83114.58978679166,0.0182037353515625,-0.3584747314453125,-0.926513671875,83114.58978679166,-0.2092197984457016,0.09042204171419144,0.02426326088607311,83114.56973779167,-99.70758056640625,30.66621398925781,-193.6413879394531
2022-03-03 17:35:05.847 -0500,192,83114.59979350001,0.0247344970703125,-0.356658935546875,-0.9459686279296875,83114.59979350001,-0.2653912007808685,0.04971722140908241,0.02900262363255024,83114.56973779167,-99.70758056640625,30.66621398925781,-193.6413879394531
2022-03-03 17:35:05.851 -0500,193,83114.60979850001,0.0266876220703125,-0.3530426025390625,-0.9567413330078125,83114.60979850001,-0.3150064051151276,0.005421663168817759,0.02392610535025597,83114.56973779167,-99.70758056640625,30.66621398925781,-193.6413879394531
2022-03-03 17:35:05.861 -0500,194,83114.61980450001,0.027069091796875,-0.3461456298828125,-0.959381103515625,83114.61980450001,-0.3545306622982025,-0.04587215185165405,0.01768099330365658,83114.56973779167,-99.70758056640625,30.66621398925781,-193.6413879394531
2022-03-03 17:35:05.872 -0500,195,83114.6298105,0.02734375,-0.337554931640625,-0.9702606201171875,83114.6298105,-0.3645899593830109,-0.08637110888957977,0.005996373482048512,83114.56973779167,-99.70758056640625,30.66621398925781,-193.6413879394531
2022-03-03 17:35:05.882 -0500,196,83114.6398165,0.02862548828125,-0.3277435302734375,-0.975799560546875,83114.6398165,-0.3624298572540283,-0.1087307408452034,-0.005110073368996382,83114.6402905,-99.302978515625,32.2586669921875,-193.2578125
2022-03-03 17:35:05.892 -0500,197,83114.6498215,0.0244903564453125,-0.3189544677734375,-0.9722442626953125,83114.6498215,-0.3447246253490448,-0.09648898988962173,-0.01804078556597233,83114.6402905,-99.302978515625,32.2586669921875,-193.2578125
2022-03-03 17:35:05.910 -0500,198,83114.6598275,0.021575927734375,-0.316009521484375,-0.9616851806640625,83114.6598275,-0.3204608261585236,-0.07150853425264359,-0.03164234757423401,83114.6402905,-99.302978515625,32.2586669921875,-193.2578125
2022-03-03 17:35:05.912 -0500,199,83114.66983350001,0.018310546875,-0.31658935546875,-0.9527740478515625,83114.66983350001,-0.2911095917224884,-0.04813557118177414,-0.03867921978235245,83114.6402905,-99.302978515625,32.2586669921875,-193.2578125
2022-03-03 17:35:05.922 -0500,200,83114.67983950001,0.0169830322265625,-0.3162841796875,-0.951416015625,83114.67983950001,-0.2678024172782898,-0.0403817780315876,-0.0386991910636425,83114.6402905,-99.302978515625,32.2586669921875,-193.2578125
2022-03-03 17:35:05.932 -0500,201,83114.68984450001,0.0160369873046875,-0.3170623779296875,-0.953765869140625,83114.68984450001,-0.2628028690814972,-0.03777747228741646,-0.0319502092897892,83114.6402905,-99.302978515625,32.2586669921875,-193.2578125
2022-03-03 17:35:05.942 -0500,202,83114.69985050001,0.0183868408203125,-0.3148956298828125,-0.9515533447265625,83114.68984450001,-0.2628028690814972,-0.03777747228741646,-0.0319502092897892,83114.6402905,-99.302978515625,32.2586669921875,-193.2578125
2022-03-03 17:35:05.952 -0500,203,83114.70985650001,0.01983642578125,-0.312835693359375,-0.9503021240234375,83114.70985650001,-0.2728850543498993,-0.05920153856277466,-0.01974174752831459,83114.7108425,-99.57575988769531,33.295166015625,-193.6054992675781
2022-03-03 17:35:05.971 -0500,204,83114.7198625,0.0184783935546875,-0.3084259033203125,-0.951690673828125,83114.7198625,-0.2719649374485016,-0.06799103319644928,-0.01967996172606945,83114.7108425,-99.57575988769531,33.295166015625,-193.6054992675781
2022-03-03 17:35:05.972 -0500,205,83114.72986750001,0.0143585205078125,-0.3066558837890625,-0.956024169921875,83114.72986750001,-0.2672122716903687,-0.07565534859895706,-0.02086160518229008,83114.7108425,-99.57575988769531,33.295166015625,-193.6054992675781
2022-03-03 17:35:05.982 -0500,206,83114.7398735,0.015838623046875,-0.3047637939453125,-0.957122802734375,83114.7398735,-0.2572365999221802,-0.08290153741836548,-0.02582467347383499,83114.7108425,-99.57575988769531,33.295166015625,-193.6054992675781
2022-03-03 17:35:05.992 -0500,207,83114.7498795,0.0196533203125,-0.3014373779296875,-0.9579010009765625,83114.7498795,-0.2479589432477951,-0.08173161745071411,-0.0294652134180069,83114.7108425,-99.57575988769531,33.295166015625,-193.6054992675781
2022-03-03 17:35:06.002 -0500,208,83114.75988550001,0.01806640625,-0.2979583740234375,-0.956024169921875,83114.75988550001,-0.2374117523431778,-0.07728014141321182,-0.0377657562494278,83114.7108425,-99.57575988769531,33.295166015625,-193.6054992675781
2022-03-03 17:35:06.012 -0500,209,83114.7698905,0.0126495361328125,-0.2940216064453125,-0.95184326171875,83114.7698905,-0.2230618447065353,-0.06162900850176811,-0.04059163480997086,83114.7108425,-99.57575988769531,33.295166015625,-193.6054992675781
2022-03-03 17:35:06.029 -0500,210,83114.77989650001,0.0124359130859375,-0.2934112548828125,-0.9461517333984375,83114.77989650001,-0.2020809352397919,-0.03745416551828384,-0.03719477355480194,83114.7813875,-99.87802124023438,34.51228332519531,-193.2530822753906
2022-03-03 17:35:06.032 -0500,211,83114.78990250001,0.0146636962890625,-0.2957916259765625,-0.9447479248046875,83114.78990250001,-0.1805138438940048,-0.02033323422074318,-0.03096910193562508,83114.7813875,-99.87802124023438,34.51228332519531,-193.2530822753906
2022-03-03 17:35:06.042 -0500,212,83114.7999085,0.015777587890625,-0.2969970703125,-0.9483795166015625,83114.7999085,-0.1648139804601669,-0.01407107803970575,-0.02208772487938404,83114.7813875,-99.87802124023438,34.51228332519531,-193.2530822753906
2022-03-03 17:35:06.052 -0500,213,83114.8099145,0.016510009765625,-0.29541015625,-0.9496612548828125,83114.7999085,-0.1648139804601669,-0.01407107803970575,-0.02208772487938404,83114.7813875,-99.87802124023438,34.51228332519531,-193.2530822753906
2022-03-03 17:35:06.062 -0500,214,83114.81991950001,0.014373779296875,-0.2901611328125,-0.9539031982421875,83114.81991950001,-0.1738628745079041,-0.03290868178009987,-0.01754543744027615,83114.7813875,-99.87802124023438,34.51228332519531,-193.2530822753906
2022-03-03 17:35:06.072 -0500,215,83114.8299255,0.011993408203125,-0.283447265625,-0.9620819091796875,83114.8299255,-0.1761055141687393,-0.04943839088082314,-0.02156947366893291,83114.7813875,-99.87802124023438,34.51228332519531,-193.2530822753906
2022-03-03 17:35:06.091 -0500,216,83114.8399315,0.0128173828125,-0.27740478515625,-0.9674224853515625,83114.8399315,-0.1791103631258011,-0.0624692365527153,-0.02242781035602093,83114.7813875,-99.87802124023438,34.51228332519531,-193.2530822753906
2022-03-03 17:35:06.092 -0500,217,83114.84993750001,0.0140838623046875,-0.276123046875,-0.9674224853515625,83114.84993750001,-0.1807063966989517,-0.06341199576854706,-0.02411066181957722,83114.8519375,-100.0794982910156,35.07989501953125,-193.2807312011719
2022-03-03 17:35:06.101 -0500,218,83114.8599425,0.0100555419921875,-0.2762908935546875,-0.96087646484375,83114.8599425,-0.1724061220884323,-0.04287582635879517,-0.0227348729968071,83114.8519375,-100.0794982910156,35.07989501953125,-193.2807312011719
2022-03-03 17:35:06.112 -0500,219,83114.86994850001,0.00732421875,-0.27593994140625,-0.9564361572265625,83114.86994850001,-0.1511692851781845,-0.03108441643416882,-0.0205707885324955,83114.8519375,-100.0794982910156,35.07989501953125,-193.2807312011719
2022-03-03 17:35:06.122 -0500,220,83114.87995450001,0.0074462890625,-0.2762451171875,-0.96148681640625,83114.87995450001,-0.1343942880630493,-0.02035374194383621,-0.01829272136092186,83114.8519375,-100.0794982910156,35.07989501953125,-193.2807312011719
2022-03-03 17:35:06.132 -0500,221,83114.8899605,0.009490966796875,-0.276519775390625,-0.9620819091796875,83114.8899605,-0.1175974681973457,-0.01778751984238625,-0.009392436593770981,83114.8519375,-100.0794982910156,35.07989501953125,-193.2807312011719
2022-03-03 17:35:06.151 -0500,222,83114.89996550001,0.01104736328125,-0.276031494140625,-0.9603118896484375,83114.89996550001,-0.1022571325302124,-0.01508840546011925,-0.0114731639623642,83114.8519375,-100.0794982910156,35.07989501953125,-193.2807312011719
2022-03-03 17:35:06.151 -0500,223,83114.9099715,0.0126953125,-0.27142333984375,-0.960693359375,83114.9099715,-0.07638158649206161,-0.0182836651802063,-0.0150777529925108,83114.8519375,-100.0794982910156,35.07989501953125,-193.2807312011719
2022-03-03 17:35:06.161 -0500,224,83114.9199775,0.0125274658203125,-0.26873779296875,-0.9667510986328125,83114.9199775,-0.06443838030099869,-0.02741564624011517,-0.01421808451414108,83114.9224905,-100.0439147949219,35.21003723144531,-193.0045166015625
2022-03-03 17:35:06.172 -0500,225,83114.9299835,0.0125732421875,-0.270843505859375,-0.969512939453125,83114.9299835,-0.06181196868419647,-0.03377314284443855,-0.01629322022199631,83114.9224905,-100.0439147949219,35.21003723144531,-193.0045166015625
2022-03-03 17:35:06.182 -0500,226,83114.9399885,0.013671875,-0.2727203369140625,-0.9712677001953125,83114.9399885,-0.07072903215885162,-0.03784618154168129,-0.01874678954482079,83114.9224905,-100.0439147949219,35.21003723144531,-193.0045166015625
2022-03-03 17:35:06.192 -0500,227,83114.9499945,0.011810302734375,-0.2716827392578125,-0.9696807861328125,83114.9499945,-0.08207782357931137,-0.03346874564886093,-0.02328348532319069,83114.9224905,-100.0439147949219,35.21003723144531,-193.0045166015625
2022-03-03 17:35:06.211 -0500,228,83114.96000050001,0.0084686279296875,-0.2709503173828125,-0.970977783203125,83114.96000050001,-0.08565658330917358,-0.03181838244199753,-0.02849662303924561,83114.9224905,-100.0439147949219,35.21003723144531,-193.0045166015625
2022-03-03 17:35:06.211 -0500,229,83114.97000650001,0.0079498291015625,-0.270416259765625,-0.969482421875,83114.97000650001,-0.0801885798573494,-0.0256052277982235,-0.02389547973871231,83114.9224905,-100.0439147949219,35.21003723144531,-193.0045166015625
2022-03-03 17:35:06.222 -0500,230,83114.98001150001,0.009521484375,-0.2713165283203125,-0.965118408203125,83114.97000650001,-0.0801885798573494,-0.0256052277982235,-0.02389547973871231,83114.9224905,-100.0439147949219,35.21003723144531,-193.0045166015625
2022-03-03 17:35:06.232 -0500,231,83114.99001750001,0.00897216796875,-0.2721099853515625,-0.964447021484375,83114.99001750001,-0.04607481881976128,-0.01717366091907024,-0.008128500543534756,83114.99303150001,-100.4366302490234,35.84648132324219,-193.5945281982422
2022-03-03 17:35:06.242 -0500,232,83115.0000235,0.0099334716796875,-0.2704925537109375,-0.9629669189453125,83115.0000235,-0.02509629912674427,-0.01152349822223186,-0.0111186970025301,83114.99303150001,-100.4366302490234,35.84648132324219,-193.5945281982422
2022-03-03 17:35:06.252 -0500,233,83115.0100295,0.011566162109375,-0.26953125,-0.962371826171875,83115.0100295,-0.01215333584696054,-0.01220899540930986,-0.004905809182673693,83114.99303150001,-100.4366302490234,35.84648132324219,-193.5945281982422
2022-03-03 17:35:06.271 -0500,234,83115.0200355,0.0129852294921875,-0.269805908203125,-0.9620819091796875,83115.0200355,-0.005761749111115932,-0.01087022479623556,-0.001832787413150072,83114.99303150001,-100.4366302490234,35.84648132324219,-193.5945281982422
2022-03-03 17:35:06.272 -0500,235,83115.0300405,0.0147552490234375,-0.2700653076171875,-0.9607086181640625,83115.0200355,-0.005761749111115932,-0.01087022479623556,-0.001832787413150072,83114.99303150001,-100.4366302490234,35.84648132324219,-193.5945281982422
2022-03-03 17:35:06.282 -0500,236,83115.0400465,0.023193359375,-0.2753448486328125,-0.954071044921875,83115.0400465,0.00549356872215867,-0.006208627484738827,-0.01298637222498655,83114.99303150001,-100.4366302490234,35.84648132324219,-193.5945281982422
2022-03-03 17:35:06.292 -0500,237,83115.05005250001,0.0179901123046875,-0.2684783935546875,-0.9771881103515625,83115.05005250001,0.008143413811922073,-0.03995833545923233,-0.03134620562195778,83114.99303150001,-100.4366302490234,35.84648132324219,-193.5945281982422
2022-03-03 17:35:06.302 -0500,238,83115.06005850001,0.01123046875,-0.25567626953125,-0.95794677734375,83115.06005850001,0.01271126791834831,-0.004416320007294416,-0.03452042490243912,83114.99303150001,-100.4366302490234,35.84648132324219,-193.5945281982422
2022-03-03 17:35:06.312 -0500,239,83115.07006350001,0.0098876953125,-0.2679290771484375,-0.9472808837890625,83115.07006350001,0.03155526146292686,-0.02368775196373463,-0.03334543853998184,83115.06358050001,-100.0767822265625,35.85871887207031,-193.0919799804688
2022-03-03 17:35:06.331 -0500,240,83115.08006950001,0.0119476318359375,-0.2715606689453125,-0.961151123046875,83115.08006950001,0.06806667149066925,-0.03872635588049889,-0.03343811631202698,83115.06358050001,-100.0767822265625,35.85871887207031,-193.0919799804688
2022-03-03 17:35:06.332 -0500,241,83115.0900755,0.0132904052734375,-0.2690277099609375,-0.954620361328125,83115.0900755,0.1057413443922997,-0.03237578272819519,-0.03116484358906746,83115.06358050001,-100.0767822265625,35.85871887207031,-193.0919799804688
2022-03-03 17:35:06.342 -0500,242,83115.1000815,0.00823974609375,-0.2664337158203125,-0.948394775390625,83115.1000815,0.1570615172386169,-0.03901024907827377,-0.03488501161336899,83115.06358050001,-100.0767822265625,35.85871887207031,-193.0919799804688
2022-03-03 17:35:06.352 -0500,243,83115.1100865,0.006103515625,-0.266021728515625,-0.947540283203125,83115.1100865,0.2212990969419479,-0.04801546409726143,-0.03972131386399269,83115.06358050001,-100.0767822265625,35.85871887207031,-193.0919799804688
2022-03-03 17:35:06.362 -0500,244,83115.1200925,0.0078582763671875,-0.2649078369140625,-0.9439697265625,83115.1200925,0.2950542867183685,-0.04350646585226059,-0.03450924158096313,83115.06358050001,-100.0767822265625,35.85871887207031,-193.0919799804688
2022-03-03 17:35:06.372 -0500,245,83115.1300985,0.0077056884765625,-0.267059326171875,-0.9395599365234375,83115.1300985,0.3711588978767395,-0.03279576450586319,-0.03153502196073532,83115.06358050001,-100.0767822265625,35.85871887207031,-193.0919799804688
2022-03-03 17:35:06.392 -0500,246,83115.14010450001,0.0064697265625,-0.2744140625,-0.939300537109375,83115.14010450001,0.4185450673103333,-0.009434248320758343,-0.02437298372387886,83115.13412850001,-99.88526916503906,34.94920349121094,-193.8842620849609
2022-03-03 17:35:06.392 -0500,247,83115.1501095,0.012603759765625,-0.28497314453125,-0.9400177001953125,83115.1501095,0.4120179116725922,0.03411881998181343,-0.02072578482329845,83115.13412850001,-99.88526916503906,34.94920349121094,-193.8842620849609
2022-03-03 17:35:06.402 -0500,248,83115.16011550001,0.024261474609375,-0.296295166015625,-0.9483795166015625,83115.16011550001,0.3515284657478333,0.04339700937271118,-0.03181172534823418,83115.13412850001,-99.88526916503906,34.94920349121094,-193.8842620849609
