loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2021-11-29 12:48:45.145 -0500,1638208119.371483,33.99218360113128,-81.0309225577582,71.7785,-1,-1,4.059778690338135,35,-9999,12745.77946425,-0.0123443603515625,0.0180206298828125,-1.006500244140625,12745.77449625,-0.009541588362554568,-0.01659877452949237,-0.02021729995029226,-0.00481884740293026,0.04246457666158676,0.006959537044167519,0.005806656554341316,-0.01122842729091644,-0.003363311290740967,XArbitraryZVertical,-0.01014760664536597,-0.008250549857270221,-0.004686475764479179,0.9999034956868159,-0.01659462042152882,0.02021592296659946,-0.999657928943634,0,0,0,-1,-1,12739.09061379167,unknown,2,2021-11-29 12:48:38.394 -0500,,,,,,,,,,659900923.475302,0,0.1199989,100.9249,1,0.2
2021-11-29 12:48:45.160 -0500,,,,,,,,,,12745.78940041667,-0.0115966796875,0.0157470703125,-1.001998901367188,12745.78443241667,-0.009457319389798052,-0.01630877822449065,-0.02023798843502808,-0.009506277740001678,0.0281950905919075,0.01038702577352524,0.003960356116294861,-0.002215906977653503,-0.006837964057922363,XArbitraryZVertical,-0.01015692846621142,-0.008105943175289647,-0.00464573167259787,0.9999047992279164,-0.01630471646785736,0.02023660764098167,-0.9996622800827026,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.2
2021-11-29 12:48:45.162 -0500,,,,,,,,,,12745.79933741667,-0.017730712890625,0.0148773193359375,-0.9940948486328125,12745.79436941667,-0.009429641786968946,-0.01579938368053876,-0.02037546767206952,-0.02580135874450207,0.07560525089502335,-0.002962735015898943,0.004198767244815826,-0.004626918584108353,-0.002331256866455078,XArbitraryZVertical,-0.01022436881161265,-0.007851080449823002,-0.004633934438182068,0.9999062542036304,-0.01579544693231583,0.02037405781447887,-0.9996676445007324,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.2
2021-11-29 12:48:45.163 -0500,,,,,,,,,,12745.80927441667,0.042633056640625,0.0038604736328125,-1.0089111328125,12745.80430541667,-0.009599123654570781,-0.01461899517777305,-0.02072076842307115,-0.03752193599939346,0.1786831766366959,-0.06386843323707581,-0.003115375526249409,-0.005841895937919617,0.005583643913269043,XArbitraryZVertical,-0.01039488270625176,-0.007259233045622916,-0.004723431248922357,0.9999084777707282,-0.01461533643305302,0.02071928605437279,-0.9996784925460815,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.2
2021-11-29 12:48:45.164 -0500,,,,,,,,,,12745.81921141667,-0.0096588134765625,0.01702880859375,-0.9714508056640625,12745.81424241667,-0.01019977456051542,-0.01391329331009085,-0.02114872752505252,-0.001505608670413494,0.165892168879509,0.04570773243904114,0.05654279142618179,-0.01728660799562931,-0.009231507778167725,XArbitraryZVertical,-0.01060924891592661,-0.006902185571582797,-0.005025897417113356,0.9999072768716672,-0.01390973292291164,0.02114715054631233,-0.9996796250343323,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.2
2021-11-29 12:48:45.165 -0500,,,,,,,,,,12745.82914741667,0.011993408203125,0.013763427734375,-1.030593872070312,12745.82417941667,-0.009929338143125549,-0.01238542121952422,-0.02089219638012852,0.005964292213320732,0.006428210996091366,0.03451899439096451,0.002723590470850468,-0.003861799836158752,0.02825433015823364,XArbitraryZVertical,-0.01047632202239792,-0.006140397620746783,-0.004899595377034664,0.9999142564049297,-0.01238240208476782,0.02089067734777927,-0.9997050762176514,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.2
2021-11-29 12:48:45.166 -0500,,,,,,,,,,12745.83908441667,-0.0228729248046875,0.020050048828125,-0.989532470703125,12745.83411641667,-0.009777074462576316,-0.0121857530581462,-0.02076325037604313,0.01781509257853031,0.04254180565476418,0.002949082292616367,0.02417623437941074,-0.006998263299465179,-0.03088361024856567,XArbitraryZVertical,-0.01041090521760375,-0.006041688740339018,-0.0048249118731972,0.9999159209252173,-0.01218282524496317,0.02076175808906555,-0.9997102022171021,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.2
2021-11-29 12:48:45.167 -0500,,,,,,,,,,12745.84902141667,-0.0035247802734375,0.0149688720703125,-1.010604858398438,12745.84405341667,-0.009728010211995776,-0.0117313182308476,-0.02066835779390119,0.0002198535948991776,0.03655235469341278,0.01063043810427189,-0.01114438008517027,-0.0006167702376842499,0.01018518209457397,XArbitraryZVertical,-0.01036222376128887,-0.005814979361486701,-0.004803027916936658,0.999917864999854,-0.01172854378819466,0.02066688612103462,-0.9997175931930542,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.2
2021-11-29 12:48:45.168 -0500,,,,,,,,,,12745.85895841667,-0.005889892578125,0.01861572265625,-1.007659912109375,12745.85399041667,-0.009670664400005261,-0.01175329705348865,-0.02072588946679847,-0.006029786542057991,-0.02998695522546768,0.0005688825622200966,0.008225724101066589,-0.005755465477705002,-0.01088863611221313,XArbitraryZVertical,-0.01039087219269033,-0.005826123739776638,-0.004774072681084041,0.9999177136219077,-0.01175050251185894,0.02072440646588802,-0.9997161626815796,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.2
2021-11-29 12:48:45.173 -0500,,,,,,,,,,12745.86889541667,-0.009735107421875,0.0159149169921875,-1.001434326171875,12745.86392641667,-0.009705575808582275,-0.01211053812413418,-0.0207767425552394,-0.0103121493011713,-0.03660411015152931,-0.005964650306850672,0.006217735819518566,-0.002159455791115761,-0.00794905424118042,XArbitraryZVertical,-0.01041725418076604,-0.006004423192321935,-0.00478951567959454,0.9999162922788426,-0.01210762839764357,0.02077524736523628,-0.9997108578681946,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.2
