acc_t,acc_x,acc_y,acc_z,gyr_t,yaw,roll,pitch,gyr_x,gyr_y,gyr_z,acc_x_2,acc_y_2,acc_z_2,quat_x,quat_y,quat_z,quat_w
15723.26028225,0.0183258056640625,-0.035491943359375,-1.004074096679688,15723.25034225,0.0161736947674164,0.0263167551277965,0.0366778122350031,0.0433235205709934,-0.0410363748669624,0.0189164504408836,0.0037180092185735,-0.0110751874744892,-0.0197106003761291,0.0182293024349908,0.0133036355312932,0.0083259808529338,0.999710706011162
15723.27022325,0.0175628662109375,-0.0294647216796875,-0.9981842041015624,15723.26028225,0.0163387425975157,0.0258851928157372,0.0370670417962463,0.0392797775566577,-0.0257968679070472,0.015811339020729,-0.0024728067219257,-0.0038807988166809,-0.0205681920051574,0.0184245790529581,0.0130909649517976,0.0084070369209443,0.9997091841860988
15723.28016325,0.022247314453125,-0.0367279052734375,-1.0048828125,15723.27022325,0.0163743890002334,0.0256847900606822,0.0371961825014982,0.0168732702732086,-0.0014893980696797,-0.0096194529905915,-0.0073384046554565,0.0016956403851509,-0.0050954222679138,0.0184897419923496,0.0129916343859889,0.0084238281338409,0.9997091185146474
15723.29010325,0.032501220703125,-0.04296875,-1.008102416992188,15723.28016325,0.0162344198722617,0.0256680929127058,0.0372821245650155,0.0152814984321594,0.0117194801568985,-0.0144967660307884,-0.0080845803022384,0.0078087411820888,0.0007917284965515,0.0185336791950026,0.0129823323443646,0.008354254197206,0.9997090326539336
15723.30004325,0.0298919677734375,-0.041656494140625,-1.013717651367188,15723.29010325,0.0161858257372376,0.0258552634850407,0.0377361363764089,0.0289062298834323,0.0126079097390174,0.0066247642971575,-0.0035866741091012,0.0009992532432079,-0.0059286952018737,0.0187601550738167,0.0130772217012223,0.0083345982037843,0.9997037323489004
15723.30998425,0.02215576171875,-0.038665771484375,-1.000656127929688,15723.30004325,0.0161735981419251,0.0256122076025618,0.0382465081848876,0.0202078148722648,-0.0443450883030891,-0.0113397222012281,0.0069105327129364,-0.0047315880656242,-0.0091614723205566,0.0190163575374497,0.0129576155439569,0.008329433938835,0.999700524070426
15723.31992425,0.020599365234375,-0.039520263671875,-0.997528076171875,15723.30998425,0.0159712855836541,0.025075669154917,0.0383362119064857,-0.0116345379501581,-0.0550225004553794,-0.0272169560194015,0.0048373416066169,-0.0033296942710876,-0.0147665143013,0.0190647141075292,0.0126878499003364,0.0082237613177086,0.9997039150617908
15723.32986425,0.0185394287109375,-0.0389251708984375,-0.9880523681640624,15723.31992425,0.0157465195727942,0.0247331504820717,0.0384050626066962,0.016613345593214,-0.0394965037703514,-0.0132735762745142,-0.0025566406548023,-0.0002701692283153,-0.0016990900039672,0.0191019440575223,0.012514761040127,0.0081085665451027,0.9997063316035736
15723.33980425,0.0199737548828125,-0.040496826171875,-0.9923858642578124,15723.32986425,0.015626939879636,0.0245956791306112,0.03887516934145,0.0277632027864456,-0.0044074906036257,-0.0083928015083074,-0.003975261002779,-0.0006549060344696,0.0014141798019409,0.0193382309289739,0.0124466839128319,0.0080503358641845,0.999703085089218
15723.34974525,0.022857666015625,-0.045318603515625,-1.004959106445312,15723.33980425,0.0155388705167686,0.0245826053030263,0.0391154000782269,0.0216488502919673,-5.941465497016907e-05,-0.0080756191164255,-0.0060219075530767,0.0001802332699298,0.0108808279037475,0.0194589123437257,0.0124402021850146,0.0080076460659812,0.9997011179283036
15723.35968525,0.0219268798828125,-0.0455780029296875,-0.99853515625,15723.34974525,0.0154832391209008,0.0242488417190719,0.0393107639247065,0.0323792584240436,-0.0323758088052272,-0.0045693009160459,-0.0042539872229099,-0.0011962093412876,0.0065478086471557,0.0195582424908756,0.0122735612163512,0.0079777601568888,0.999701505535386
15723.36962525,0.0220184326171875,-0.0448150634765625,-1.00372314453125,15723.35968525,0.0154160889407074,0.0236963929985485,0.039212477234215,-0.0051665185019373,-0.0445208884775638,-0.0114197507500648,-0.0008183028548955,-0.0061161965131759,-0.0060083270072937,0.0195117189714912,0.0119963946923019,0.0079382174450903,0.9997061026150184
15723.37956525,0.023040771484375,-0.05029296875,-0.993621826171875,15723.36962525,0.0152180574571449,0.0231682017224047,0.0390942056528681,-0.0001874724403023,-0.0556667521595954,-0.0235256813466548,-0.0012215562164783,-0.0064937770366668,0.0004326105117797,0.0194558562699636,0.0117300068326462,0.0078334006427705,0.9997112404445714
15723.38950625,0.0240020751953125,-0.053070068359375,-0.997100830078125,15723.37956525,0.015019396891727,0.0228740153301125,0.0391986391604147,-0.0002074460498988,-0.0403589680790901,-0.0095169208943843,-0.0008360259234905,-0.0056264847517013,-0.0047526955604553,0.0195103609112537,0.011581403738423,0.007731826407211,0.9997126902653394
15723.39944625,0.0233612060546875,-0.04925537109375,-1.010986328125,15723.38950625,0.0150383066998824,0.0228284965365862,0.039245606422044,0.0079623330384492,-0.0045517003163695,0.0172425210475921,0.0002318266779184,-0.0110574625432491,0.0053477883338928,0.0195339047544513,0.0115590067455824,0.0077410991568233,0.9997124075198698
15723.40938625,0.0184478759765625,-0.041351318359375,-1.006088256835938,15723.39944625,0.0152393624034731,0.0226939136522971,0.0394681193426752,0.0335768833756446,-0.0184029676020145,0.0209833309054374,0.0013277735561132,-0.0136122182011604,0.0018631219863891,0.0196444958301472,0.0114945215008531,0.0078415294409224,0.9997101587085988
15723.41932625,0.0197296142578125,-0.0399017333984375,-1.022308349609375,15723.40938625,0.0154224871217373,0.0223838998683673,0.0397201954836583,0.0155808376148343,-0.0316063873469829,0.0156365018337965,0.000996820628643,-0.0095456428825855,-0.0120253562927246,0.0197706746486461,0.0113423018546336,0.0079314112833135,0.999708702484904
15723.42926725,0.01177978515625,-0.0327911376953125,-1.01715087890625,15723.41932625,0.015505881318225,0.0218816373538894,0.0398419346772965,0.0187081880867481,-0.0547739900648593,0.0020055114291608,-0.0034146588295698,-0.0015199445188045,-0.0071210265159606,0.0198330557492018,0.0110925264929194,0.0079687875618809,0.9997099621859864
15723.43920725,0.004608154296875,-0.0341949462890625,-0.999664306640625,15723.42926725,0.0154298157228589,0.0211839843896523,0.0401408499569789,0.0332913920283317,-0.0704027563333511,-0.0172336976975202,-0.0014357306063175,0.0002283155918121,-0.0233380794525146,0.0199856567122261,0.0107441664089926,0.0079254059034495,0.9997111402729364
15723.44914725,0.00738525390625,-0.04083251953125,-0.9958648681640624,15723.43920725,0.0152392109757539,0.0206716034465277,0.0406787004833343,0.0572965927422046,-0.044763870537281,-0.0172085296362638,-0.0088732559233903,0.0078763253986835,-0.0181915760040283,0.0202575357743612,0.0104881377434928,0.0078277483423758,0.9997090950536294
15723.45908725,0.0131378173828125,-0.044647216796875,-0.9907379150390624,15723.44914725,0.0151132091090237,0.0203681285543101,0.0415820213326618,0.0950317233800888,-0.0219187401235103,-0.0088507318869233,-0.0157409682869911,0.007375068962574,-0.0007359385490417,0.0207109037968356,0.0103384854657249,0.0077662200701012,0.9997018447066488
15723.46902725,0.0224609375,-0.0493316650390625,-0.9901275634765624,15723.45908725,0.015012808850781,0.0202955004180644,0.0425712632777213,0.0835977047681808,-0.0002040918916463,-0.0075629604980349,-0.0128904767334461,0.0017258673906326,0.0030233860015869,0.0212061756444377,0.0103047485716374,0.0077202225332533,0.9996921772005553
15723.47896825,0.0303192138671875,-0.0575103759765625,-1.005355834960938,15723.46902725,0.014903491505589,0.0204202272915087,0.0433881869335552,0.0396140031516552,0.0042668227106332,-0.0147052919492125,-0.0072617828845977,-0.0012726671993732,0.0081126689910888,0.0216145960747581,0.0103688868290394,0.0076710069739454,0.9996831577142892
15723.48890825,0.0227508544921875,-0.04840087890625,-1.013137817382812,15723.47896825,0.0148065098697609,0.0203457658589775,0.0438657509131156,0.0184240285307169,-0.0373523905873298,-0.0045573166571557,0.0021361373364925,-0.0054800026118755,0.0087037086486816,0.0218540899520052,0.0103323343372232,0.0076241168576249,0.9996786582594368
15723.49884825,0.008575439453125,-0.027618408203125,-0.991973876953125,15723.48890825,0.0147605447701732,0.0198878518086727,0.0442070270544381,0.0264736991375684,-0.0644828081130981,-0.0124924713745713,0.0104520935565233,-0.01331777125597,-0.0065303444862365,0.0220266500359124,0.0101041694100801,0.007597806004411,0.9996774514408158
15723.50878825,0.0043487548828125,-0.027984619140625,-0.9919586181640624,15723.49884825,0.0145115280477241,0.0193109663927796,0.0442656430386305,-0.004054382443428,-0.0401944182813167,-0.0277858059853315,0.003459995612502,-0.0041497126221656,-0.0143036246299743,0.0220593598812233,0.0098132821162445,0.0074672613094561,0.9996806792496864
15723.51872925,0.0069732666015625,-0.0322418212890625,-1.003997802734375,15723.50878825,0.0141914955071711,0.0191584857295129,0.043985346916844,-0.0174322389066219,-0.0043163113296031,-0.041262999176979,-0.0105633549392223,0.0163527391850948,0.0068756341934204,0.0219213834959275,0.0097325718488012,0.0073042941862194,0.9996856723737756
15723.52866925,0.0126953125,-0.04022216796875,-0.99481201171875,15723.51872925,0.0137212704237246,0.0189891901252982,0.0437097018865409,0.0192517396062612,0.0051590837538242,-0.0502250678837299,-0.0146211665123701,0.0157111436128616,0.0069061517715454,0.0217864900846647,0.0096418799823896,0.0070661123327733,0.9996911769166584
15723.53860925,0.017486572265625,-0.0519866943359375,-0.994293212890625,15723.52866925,0.0132328670930117,0.0189105535428951,0.0437750011153977,0.0360229983925819,0.0387071892619133,-0.0495116077363491,-0.0119180530309677,0.0115191750228405,-0.0051344037055969,0.0218217515350262,0.0095974622242629,0.0068214329523896,0.9996925509948522
15723.54854925,0.024688720703125,-0.06402587890625,-0.9876251220703124,15723.53860925,0.0127483434697994,0.0191215165118174,0.0441809783824899,0.0690115690231323,0.0487965419888496,-0.0450141951441764,-0.0064063873142004,0.0039444155991077,0.0040295124053955,0.0220263092211533,0.0096988757812824,0.006583459461505,0.9996886402990344
15723.55849025,0.0274200439453125,-0.069549560546875,-0.9687652587890624,15723.54854925,0.0123837176449774,0.019350010935577,0.0451295984666617,0.1129891499876976,0.0219979509711265,-0.0198654327541589,-0.0018425397574901,-0.0068724304437637,0.0045016407966613,0.0225015063097234,0.0098119049598183,0.0064082417351078,0.9996781147204165
15723.56843025,0.0335540771484375,-0.0723724365234375,-0.9812774658203124,15723.55849025,0.0122849749305892,0.0197087266410091,0.046293225935867,0.0943664610385894,0.0383435674011707,0.0042702630162239,0.0050023756921291,-0.0177492089569568,0.0111095309257507,0.0230824729601325,0.0099935355627252,0.0063685720347095,0.9996633333772694
