loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2021-12-13 16:14:12.924 -0500,1639430050.780799,33.99216117880864,-81.03098797093902,70.83736,-1,-1,11.50619602203369,35,-9999,16431.93000479167,-0.01153564453125,-0.0314178466796875,-0.98126220703125,16431.92503579167,0.004286683864076112,0.00212884354573354,0.03269287697658621,0.390522301197052,0.1159304305911064,0.09922175109386444,-0.01958376541733742,0.03430446237325668,-0.009997069835662842,XArbitraryZVertical,0.01634338234705577,0.001099311302329521,0.002160451379227421,0.9998635151988234,0.002127704443410039,-0.03268705308437347,-0.9994633793830872,0,0,0,-1,-1,16422.045184625,unknown,2,2021-12-13 16:14:02.950 -0500,,,,,,,,,,661122850.5821794,0,0.5500002,101.8567,1,0.71
2021-12-13 16:14:12.928 -0500,,,,,,,,,,16431.939943625,0.0124664306640625,-0.02056884765625,-1.005279541015625,16431.934974625,0.005138900258325135,0.003372301036891566,0.03615313007219734,0.2598553597927094,0.1174183338880539,0.04347193241119385,-0.03605442494153976,-0.01141641288995743,0.02680671215057373,XArbitraryZVertical,0.01807116258707243,0.00173231277364935,0.002599501767054684,0.999831871955177,0.003370091086253524,-0.03614525496959686,-0.9993408918380737,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 16:14:12.930 -0500,,,,,,,,,,16431.949882625,0.0167999267578125,-0.0475006103515625,-1.006256103515625,16431.944912625,0.005236022917713972,0.003999868676810186,0.03760020455696503,0.08652540296316147,0.01518810354173183,-0.006974194198846817,-0.0004569990560412407,0.02442298829555511,-0.0006690025329589844,XArbitraryZVertical,0.01879365759830716,0.002048788525937574,0.00265513714529321,0.9998177749686685,0.003997030667960644,-0.03759134560823441,-0.9992852210998535,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 16:14:12.931 -0500,,,,,,,,,,16431.959820625,-0.000946044921875,-0.04522705078125,-0.980865478515625,16431.954851625,0.005351447969618588,0.004098539400545403,0.03847129386693304,0.08128776401281357,0.005820432677865028,0.0357985720038414,0.01615291088819504,0.001657586544752121,-0.007080674171447754,XArbitraryZVertical,0.01922886985438471,0.002100347828436416,0.002714636688077653,0.9998091841229559,0.004095495212823153,-0.03846180438995361,-0.999251663684845,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 16:14:12.932 -0500,,,,,,,,,,16431.969759625,-0.0105133056640625,-0.040618896484375,-0.973052978515625,16431.964790625,0.005592991435234897,0.003945169398257281,0.03886984939501784,0.006153867114335299,-0.0367821529507637,-0.004488399717956781,0.0039771250449121,-0.008625313639640808,0.001540958881378174,XArbitraryZVertical,0.01942807205710916,0.002026549254881552,0.002834292939532069,0.9998051917169232,0.003942179027944803,-0.03886006399989128,-0.9992368817329407,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 16:14:12.934 -0500,,,,,,,,,,16431.979698625,-0.0013580322265625,-0.040802001953125,-0.983367919921875,16431.974728625,0.005238968371726699,0.00359063684854713,0.03878684515066425,-0.008017878979444504,-0.0277391579002142,-0.05268535763025284,-0.0122091518715024,-0.003077760338783264,0.02690565586090088,XArbitraryZVertical,0.01938740692637369,0.001845771106409831,0.002653799389517302,0.9998068369027169,0.003587928600609303,-0.03877712041139603,-0.9992414712905884,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 16:14:12.935 -0500,,,,,,,,,,16431.989636625,0.0009002685546875,-0.05120849609375,-0.9840545654296875,16431.984667625,0.004948561050415546,0.003674579411131234,0.03880945264481712,0.02231872268021107,0.04336697608232498,0.005261299666017294,-0.01055352576076984,-0.0003696233034133911,0.02064836025238037,XArbitraryZVertical,0.01939887099555259,0.001884946711846314,0.002509457699214675,0.9998069141160583,0.003671804210171103,-0.0387997105717659,-0.9992402791976929,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 16:14:12.937 -0500,,,,,,,,,,16431.999575625,0.00054931640625,-0.0445098876953125,-0.994232177734375,16431.994606625,0.005213901841741185,0.004315744493750142,0.03898534986998629,0.02411156333982944,0.07284879684448242,0.03656449541449547,-0.003564778715372086,-0.00829627737402916,0.01534414291381836,XArbitraryZVertical,0.01948570505257294,0.002208266411145557,0.002648506577020524,0.99980416249509,0.004312451928853989,-0.03897547349333763,-0.9992308616638184,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 16:14:12.938 -0500,,,,,,,,,,16432.009514625,0.0067291259765625,-0.0352783203125,-1.007919311523438,16432.004544625,0.005559413001029652,0.004941684156516923,0.03908894846499008,0.01088044606149197,0.06526491791009903,0.02927835285663605,-0.004632720723748207,-0.0116412453353405,0.01225495338439941,XArbitraryZVertical,0.01953622706452039,0.002524682213548897,0.002827451420658194,0.9998020079337823,0.00493788905441761,-0.03907899558544159,-0.9992239475250244,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 16:14:12.940 -0500,,,,,,,,,,16432.019452625,-0.00213623046875,-0.035675048828125,-1.006668090820312,16432.014483625,0.005766422285116829,0.005462999701714768,0.03919427696348587,0.005520034581422806,0.04790040850639343,0.01218285597860813,-0.00161356944590807,-0.0001834556460380554,-0.002537667751312256,XArbitraryZVertical,0.01958785581360419,0.002787459417925519,0.002936168662291603,0.9997999326757626,0.005458776839077473,-0.03918424248695374,-0.9992170929908752,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
