loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2021-12-13 15:36:56.107 -0500,1639427815.764321,33.9923034547002,-81.03069871114766,74.25806,-1,-1,24.34298515319824,40,-9999,15723.05153825,0.0249786376953125,-0.0255126953125,-1.023223876953125,15723.04159725,0.01921977511566415,0.02846500680501785,0.03306707721066567,0.08603236824274063,0.03896118700504303,0.02790861204266548,-0.02011431381106377,-0.01022815704345703,0.01735901832580566,XArbitraryZVertical,0.01639359955786229,0.01438827970942589,0.009842736756620524,0.9997136756778189,0.02844560332596302,-0.03306104987859726,-0.9990484714508057,0,0,0,-1,-1,15713.487420625,unknown,2,2021-12-13 15:36:46.493 -0500,,,,,,,,,,661120614.1273427,0,-0.01999998,101.8633,1,0.71
2021-12-13 15:36:56.123 -0500,,,,,,,,,,15723.06147825,0.03375244140625,-0.037841796875,-1.024490356445312,15723.05153825,0.01936286668216145,0.0287281081047545,0.03388342882599783,0.05498310551047325,0.04365767538547516,0.001365420408546925,-0.01265543326735497,0.007189303636550903,-0.02950501441955566,XArbitraryZVertical,0.01679932387172248,0.01452481773009622,0.009922213899171601,0.9997041916283539,0.02870767004787922,-0.0338769443333149,-0.9990136027336121,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 15:36:56.132 -0500,,,,,,,,,,15723.07141825,0.035400390625,-0.042999267578125,-1.009353637695312,15723.06147825,0.01919338978649378,0.02897763315162808,0.03418822569601412,0.01834599860012531,-0.003196318633854389,-0.02912777289748192,-0.003978017717599869,0.008668847382068634,-0.0242277979850769,XArbitraryZVertical,0.01695168077613765,0.01464954421970724,0.009841779137483544,0.9997005993372414,0.02895664609968662,-0.03418156504631042,-0.9989960789680481,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 15:36:56.134 -0500,,,,,,,,,,15723.08135825,0.0364532470703125,-0.049530029296875,-0.99932861328125,15723.07141825,0.01881721040030757,0.02880346911529973,0.03419690551019235,-0.01696538738906384,-0.03878707066178322,-0.04112051799893379,0.004969784989953041,-0.003651577979326248,-0.02548956871032715,XArbitraryZVertical,0.01695961552511821,0.01455933946335742,0.009652331164116609,0.9997036070532852,0.02878264896571636,-0.03419024124741554,-0.9990007877349854,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 15:36:56.135 -0500,,,,,,,,,,15723.09129925,0.0351409912109375,-0.052734375,-1.0009765625,15723.08135825,0.01842253429465689,0.02837253152116476,0.03386849667724486,-0.02736103534698486,-0.05923052504658699,-0.03221291303634644,0.007047927007079124,-0.009137269109487534,-0.01032936573028564,XArbitraryZVertical,0.01680036811104589,0.01433911463475302,0.009449093391865896,0.9997113934807466,0.02835245616734028,-0.03386202082037926,-0.9990242719650269,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 15:36:56.136 -0500,,,,,,,,,,15723.10123925,0.1159820556640625,-0.0727386474609375,-1.004638671875,15723.09129925,0.01825498940826718,0.02789052827928546,0.03359281594366192,0.008484046906232834,-0.04303078353404999,-0.00112849660217762,0.008582057431340218,-0.01594355329871178,-0.0002814531326293945,XArbitraryZVertical,0.01666602342635622,0.01409554866240824,0.009359394724604352,0.9997179806628024,0.02787117846310139,-0.03358649834990501,-0.9990471005439758,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 15:36:56.137 -0500,,,,,,,,,,15723.11117925,0.030242919921875,-0.0252685546875,-0.970703125,15723.10123925,0.01702173631420253,0.02747611270068744,0.03372654283214378,0.03642673045396805,-0.1773322373628616,-0.15362948179245,0.007683949545025826,-0.01901425048708916,-0.001922488212585449,XArbitraryZVertical,0.016743368226439,0.01387867165243502,0.008740393684986598,0.9997253467353805,0.02745703235268593,-0.03372015058994293,-0.9990540742874146,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 15:36:56.138 -0500,,,,,,,,,,15723.12111925,0.0110015869140625,-0.036834716796875,-0.9889678955078125,15723.11117925,0.01679838547275702,0.02720302369917537,0.03413806878915261,0.004094890784472227,-0.02789187803864479,0.0496586486697197,0.08879822492599487,-0.03860722854733467,-0.005591034889221191,XArbitraryZVertical,0.01695180553997697,0.01374197651026231,0.008629232256076435,0.9997245687700773,0.02718382142484188,-0.03413143754005432,-0.999047577381134,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 15:36:56.139 -0500,,,,,,,,,,15723.13105925,0.0242919921875,-0.0292816162109375,-0.9850616455078125,15723.12111925,0.01703026423270278,0.02679226796697051,0.03444571835006525,0.04079484939575195,0.01849033497273922,-0.01165344286710024,0.003469739109277725,0.009170331060886383,0.02834504842758179,XArbitraryZVertical,0.01710579136005496,0.01353989488000913,0.008743696237631472,0.9997236869804664,0.02677317149937153,-0.03443890810012817,-0.999048113822937,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
2021-12-13 15:36:56.148 -0500,,,,,,,,,,15723.14100025,0.0151824951171875,-0.0311279296875,-0.9977569580078125,15723.13105925,0.01705723946933375,0.02660518334275158,0.03443887314875565,-0.003099905326962471,-0.01796833984553814,0.01292779948562384,-0.01558469235897064,-0.002402674406766891,0.01008546352386475,XArbitraryZVertical,0.01710300618512538,0.01344658069118684,0.008755534992098989,0.9997248887993452,0.0265862699598074,-0.0344320647418499,-0.9990533590316772,0,0,0,-1,-1,,,,,,,,,,,,,,,,,,1,0.71
